Number_of_particle Mass(MeV) Beam_energy(MeV) Beam_Frequency(MHz) Beam_current(A) Beam_Charge
10 938.272 16.8701 176.1 0 1
x(mm) x'(mrad) y(mm) y'(mrad) z(mm) z'(mrad) Phase(deg) Time(s) Energy(MeV) Loss
1.61877750169878709130e+00	-5.83813753473805263638e-01	4.68881186679936945438e-01	-5.34427097954903729260e-01	-2.60271203571970755064e+00	1.76174703959260832431e-02	2.94145624956015216966e+00	4.64017459174564245549e-11	1.68707374572753643349e+01	0
-6.32880719422246329486e-03	-4.24824795481981709599e-01	-1.32030778622720390558e+00	1.59322949875786434859e+00	-2.06516382152254873716e+00	-7.65140054179646478261e-01	2.33394592126730548998e+00	3.68481137265502107047e-11	1.68436130523681377724e+01	0
-2.19534048128480208106e+00	-6.83715503691928461194e-01	1.54323741735424846411e+00	4.97242922938312403858e-01	-4.18440805357352008098e-01	1.41756352745898794865e+00	4.72900948132310816607e-01	7.45433464914784126199e-12	1.69192565917968487099e+01	0
5.76245116371865151450e-01	1.12289417811552993953e+00	-1.67225295735988765955e+00	1.49312105313583742827e+00	2.11460234729532903231e+00	-4.04436376309313172506e-01	-2.38981921354409587721e+00	-3.77058811955161693087e-11	1.68561119079589580849e+01	0
7.11479731671715853736e-01	1.32212735989014618099e+00	3.03162220807280391455e+00	-1.90310760117426980287e+00	-1.66874101253266626799e+00	2.10582363754220014407e-01	1.88592844327810849059e+00	2.97469850137226793739e-11	1.68774246215820049599e+01	0
-1.93916204898414434865e-01	-1.31782789903809316456e+00	1.10715249029453843832e+00	-6.12000040200655348599e-01	1.64033854978118842638e+00	-8.56516186511435018147e-01	-1.85382969061013613832e+00	-2.92612785394836399556e-11	1.68404468536376690224e+01	0
2.42515421541611431167e-01	7.59152409591479226947e-01	-2.36546591913793236017e+00	7.93006467210943810642e-01	-1.81669627184088522398e+00	3.55550143969885712458e-01	2.05314009508017170091e+00	3.23792162522534149692e-11	1.68824485778808330849e+01	0
-7.97584087285940768197e-01	4.00259455636842176318e-01	1.58869736769702285528e+00	-6.86000254427199251950e-01	2.17702075039927667177e+00	-1.19478360506735015178e+00	-2.46036131063577068190e+00	-3.88498203056204110718e-11	1.68287261962890362099e+01	0
-2.88511593143994105048e+00	-6.90010895050363615155e-01	-1.79470802249852567911e+00	-5.86172253315453417599e-01	2.97121802735671292073e-01	1.96327584082901185347e-01	-3.35792550240720799604e-01	-5.29018823579092801845e-12	1.68769306182861065224e+01	0
2.92803962465768563561e+00	9.30195288674440234900e-02	-5.87406803970225155354e-01	-5.55756454559741541743e-02	2.26863262375776475466e+00	8.12723531955562128459e-01	-2.56389672437783611159e+00	-4.04033970173418160622e-11	1.68982929229736065224e+01	0
