Number_of_particle Mass(MeV) Beam_energy(MeV) Beam_Frequency(MHz) Beam_current(A) Beam_Charge
10 938.272 18.4302 176.1 0 1
x(mm) x'(mrad) y(mm) y'(mrad) z(mm) z'(mrad) Phase(deg) Time(s) Energy(MeV) Loss
-6.31505468118120916188e-01	1.36062584060709923506e+00	-7.57401672672131098807e-02	3.98212848813273012638e-01	9.22402496726003939820e-01	-7.13436875161514327814e-01	-9.98524229145542507879e-01	-1.57772472506958706119e-11	1.84031190872191707797e+01	0
3.47531439547310583293e-01	3.69197453255765140057e-01	-2.27553706281469203532e-02	-1.04957710427697747946e+00	2.42382242744484344144e+00	2.57165611470318689058e-01	-2.62385276994754423896e+00	-4.13927066570765322789e-11	1.84399576187133114047e+01	0
1.81694862367294263095e+00	-4.77406053687445819378e-01	-2.54948179881466785446e+00	7.71979257115162909031e-01	-3.01005084598741134982e+00	-1.40200498201398615628e+00	3.25846524991939912042e+00	5.14565598127200996165e-11	1.83769884109496395297e+01	0
-1.27242705384560395032e+00	-7.46700915624387562275e-01	4.05621057689131703228e-01	-1.22362755646463483572e+00	-1.20754005693147356548e-01	9.16762324846550180624e-01	1.30721558713420560327e-01	2.04705543850383956781e-12	1.84649953842162410922e+01	0
-1.39939973196305800229e+00	-8.53759472374804317951e-01	-2.13474825668527046219e+00	2.28963586559984833002e+00	1.76358777607542982491e-01	-6.43981107645467565348e-01	-1.90911243772999117407e-01	-3.02831469868116949953e-12	1.84057550430297176547e+01	0
1.27532924925617408007e+00	1.09629227954428642988e+00	-7.47112312274111900479e-01	7.66540682525373995304e-01	1.00828254529902117120e+00	1.26233579437734122486e+00	-1.09149173936893117975e+00	-1.72085641212773821919e-11	1.84781141281127254672e+01	0
-6.86929755102028138936e-01	-5.79478280269540846348e-01	2.42613187347160419449e+00	-1.65783889533486217260e+00	-9.78583860707156610870e-02	-8.29734268267438457300e-01	1.05936416321500470605e-01	1.65738531724679875432e-12	1.83987054824828426547e+01	0
3.62850358214927837253e-02	-7.78641380020417273045e-01	-1.29266186795575777069e+00	1.07476491539273411036e+00	1.36041339887001888620e+00	1.72936763926894898624e+00	-1.47268311224033010554e+00	-2.32026963951450738434e-11	1.84958448410033504672e+01	0
2.23818046906671952456e+00	-8.52581523940898478031e-01	3.13228672657714923844e+00	-1.01766882871743291616e+00	-5.45051401204677765655e-01	-1.07307885559075208426e-01	5.90035219573482150324e-01	9.29414736246722824573e-12	1.84261236190795223422e+01	0
-1.70860441467084456235e+00	1.46196304995100945234e+00	8.43750092280970420688e-01	-3.36511284695006906986e-01	-2.77245741868695816379e+00	-1.86406392389707908919e-01	3.00126381673763642510e+00	4.73374034078619399130e-11	1.84231214523314754672e+01	0
