Number_of_particle Mass(MeV) Beam_energy(MeV) Beam_Frequency(MHz) Beam_current(A) Beam_Charge
10 938.272 17.7599 176.1 0 1
x(mm) x'(mrad) y(mm) y'(mrad) z(mm) z'(mrad) Phase(deg) Time(s) Energy(MeV) Loss
-2.56496864021755754948e+00	-1.83682941715233027935e+00	-7.46473640901967883110e-01	-2.24523905490059405565e-01	3.75436233035391919710e-01	9.90325079626771298535e-01	-4.13818849171421754285e-01	-6.50985031334956533224e-12	1.77960460662842834267e+01	0
-9.96720144758000969887e-01	-4.36020671622827649117e-01	2.23934490350075066090e+00	5.72033760545309633017e-01	-1.49492838708207864684e+00	1.32371609318200000871e+00	1.64775632516024317376e+00	2.59687250713372282326e-11	1.78082283020020568642e+01	0
-1.94921562797389924526e-01	7.79751158552244305611e-01	1.80339036160148680210e+00	-7.64690504001919180155e-01	3.18746768581225614625e+00	-1.01554735344704738509e+00	-3.51332904204251539326e+00	-5.54673272746694760508e-11	1.77227638244629943642e+01	0
2.33752945787273347378e+00	8.18749301834031939507e-01	1.86338057392276823521e+00	7.96092160453554242849e-01	-1.30510668558523912353e+00	-5.00772944789943719179e-01	1.43852888241884913079e+00	2.27106645832722438490e-11	1.77415683746338928017e+01	0
2.66585023491643369198e+00	9.44624590920284390450e-01	-1.95117256953381001949e+00	-1.54634156642714515328e+00	7.11061634966275391001e-01	4.81253741170647231229e-01	-7.83755792225620973035e-01	-1.23466197491792348934e-11	1.77774456024170959267e+01	0
-3.02828974672593176365e+00	-1.25158712617121636868e+00	-5.37820247700437903404e-01	-5.54053917585406452417e-01	-2.23538548042521734160e+00	-3.07286879180281996549e-02	2.46391175881502855205e+00	3.88755083523675711240e-11	1.77587402343751037392e+01	0
1.65051631047390401363e+00	6.70497532701119780540e-01	2.38598004216328263283e-01	1.23517041647573933005e+00	1.05838954160465936738e+00	4.22524248577090588697e-01	-1.16659165724637303718e+00	-1.83836508672460933803e-11	1.77752998352051818642e+01	0
1.48290781653486192226e+00	9.64252679841592907906e-01	-4.16182156186550855637e-01	-8.15258409420493990183e-01	-3.11694306609676141662e+00	-3.09375188154916852534e-02	3.43559239998934495830e+00	5.42030184468436533825e-11	1.77587326049805724892e+01	0
2.80401075724512338638e-01	1.29241326940245926380e+00	-2.06317097763530910015e+00	9.83853368961717933416e-01	3.78747987006894104578e-01	-2.54390975598809632174e-01	-4.17469156826756226941e-01	-6.57793040352601311506e-12	1.77505691528321349892e+01	0
-1.64432949968613684177e+00	-1.94432674325071275234e+00	-4.39013791037723422050e-01	3.03659307246562093496e-01	1.33781378800525407868e+00	-1.47793387775179496657e+00	-1.47458196982266698249e+00	-2.32876881129803873841e-11	1.77058742523194396767e+01	0
