Number_of_particle Mass(MeV) Beam_energy(MeV) Beam_Frequency(MHz) Beam_current(A) Beam_Charge
10 938.272 18.4302 176.1 0 1
x(mm) x'(mrad) y(mm) y'(mrad) z(mm) z'(mrad) Phase(deg) Time(s) Energy(MeV) Loss
-1.43348334095207974315e+00	1.36062224046327173710e+00	-3.10650200117379426956e-01	3.98210249841213226318e-01	1.34418275881930671112e+00	-7.13532374310556605224e-01	-1.45511254231700593031e+00	-2.29757910427625311150e-11	1.84031154632568174634e+01	0
1.29901700711343437433e-01	3.69220133870840072632e-01	5.95807807985693216324e-01	-1.04959288728423416615e+00	2.27315386034920274838e+00	2.57120374636475246266e-01	-2.46074947278270395046e+00	-3.88113044988375654703e-11	1.84399559020995909009e+01	0
2.09835822024615481496e+00	-4.77405521087348461151e-01	-3.00463392632082104683e+00	7.71980470744892954826e-01	-2.18235503673181474582e+00	-1.40205013153633828438e+00	2.36246219713917104954e+00	3.73116680099699416268e-11	1.83769866943359190259e+01	0
-8.32307110249530524015e-01	-7.46716564754024147987e-01	1.12670405069366097450e+00	-1.22359828674234449863e+00	-6.59820917300885101398e-01	9.16717058908876225587e-01	7.14276884391215616255e-01	1.12532061979969184289e-11	1.84649936676025205884e+01	0
-8.96221450238954275846e-01	-8.53779428871348500252e-01	-3.48429462173953652382e+00	2.28967561270110309124e+00	5.58341734338546613614e-01	-6.43976082164112284545e-01	-6.04417885944935506792e-01	-9.54632863952647395435e-12	1.84057552337646299634e+01	0
6.29132364701945334673e-01	1.09630672377534210682e+00	-1.19895114330574870110e+00	7.66555051086470484734e-01	2.65697160264471987645e-01	1.26229064485498909676e+00	-2.87622059986683553667e-01	-4.53456766801923338740e-12	1.84781124114990049634e+01	0
-3.45403781102504581213e-01	-5.79498062143102288246e-01	3.40333407511934638023e+00	-1.65787400328554213047e+00	3.92834915308276633183e-01	-8.29779475997451498870e-01	-4.25252165005299276324e-01	-6.71977801402550556255e-12	1.83987037658691221509e+01	0
4.95222206518519669771e-01	-7.78647657716646790504e-01	-1.92631244426593184471e+00	1.07473597745411098003e+00	3.42958866147319296758e-01	1.72932248974659685814e+00	-3.71259982988926595660e-01	-5.84887093493307441584e-12	1.84958431243896299634e+01	0
2.74069722072454169393e+00	-8.52579594356939196587e-01	3.73208279488608241081e+00	-1.01763641578145325184e+00	-4.80792429536586185534e-01	-1.07302860077719941501e-01	5.20473573996928506880e-01	8.20586950945274071033e-12	1.84261238098144346509e+01	0
-2.57036184630123898387e+00	1.46197609719820320606e+00	1.04203425580635666847e+00	-3.36509721819311380386e-01	-2.66133516817912996189e+00	-1.86451614671636178855e-01	2.88097134669056265110e+00	4.54486313353257920562e-11	1.84231197357177549634e+01	0
