#	Name	Type	Length	Grad/Field/Amp	EoT	EoTLc	Input_Phase	Synch_Phase	Energy	beta_Synch	Full_length	Abs_Phase
-------- M 1
56	FM11	FIELD_MAP	415.16		-	+0.58722224	158.158	-39.079782	20.458898	0.20548418	16904.58	18405.866
57	DR34	DRIFT	264.84	-	-	-	-	-	20.458898	0.20548418	17169.42	18678.416
58	FM12	FIELD_MAP	415.16		-	+0.61117946	162.936	-39.079077	20.933342	0.20777629	17584.58	19104.226
59	DR35	DRIFT	505.42	-	-	-	-	-	20.933342	0.20777629	18090	19618.622
60	DR36	DRIFT	150	-	-	-	-	-	20.933342	0.20777629	18240	19771.286
-------- M 7
61	QP13	QUAD	200	+5.65958 	-	-	-	-	20.933342	0.20777629	18440	19974.838
62	DR37	DRIFT	150	-	-	-	-	-	20.933342	0.20777629	18590	20127.502
63	QP14	QUAD	200	-5.66872 	-	-	-	-	20.933342	0.20777629	18790	20331.054
64	DR38	DRIFT	150	-	-	-	-	-	20.933342	0.20777629	18940	20483.718
65	DR39	DRIFT	589.42	-	-	-	-	-	20.933342	0.20777629	19529.42	21083.606
66	FM13	FIELD_MAP	415.16		-	+0.65176951	169.078	-37.752211	21.448674	0.21023385	19944.58	21504.555
67	DR40	DRIFT	264.84	-	-	-	-	-	21.448674	0.21023385	20209.42	21770.948
68	FM14	FIELD_MAP	415.16		-	+0.67772283	174.106	-37.75139	21.984533	0.21275506	20624.58	22186.92
69	DR41	DRIFT	505.42	-	-	-	-	-	21.984533	0.21275506	21130	22689.279
70	DR42	DRIFT	150	-	-	-	-	-	21.984533	0.21275506	21280	22838.37
-------- M 8
71	QP15	QUAD	200	+5.80027 	-	-	-	-	21.984533	0.21275506	21480	23037.159
72	DR43	DRIFT	150	-	-	-	-	-	21.984533	0.21275506	21630	23186.25
73	QP16	QUAD	200	-5.80717 	-	-	-	-	21.984533	0.21275506	21830	23385.039
74	DR44	DRIFT	150	-	-	-	-	-	21.984533	0.21275506	21980	23534.13
75	DR45	DRIFT	589.42	-	-	-	-	-	21.984533	0.21275506	22569.42	24119.98
